"","Airline_ID","Airline_ID..2","Source_Airport","Source_Airport_ID","Des_Airport","Des_Airport_ID","Codeshare","Stops","Equipment","name_source","city_source","Country","IATA","ICAO","name_des","city_des"
"496","2987","2987","ITM","2334","NRT","2279","",0,"773","Osaka International Airport","Osaka","Japan","ITM","RJOO","Narita International Airport","Tokyo"
"497","2987","2987","ITM","2334","OIT","2310","Y",0,"CRJ","Osaka International Airport","Osaka","Japan","ITM","RJOO","Oita Airport","Oita"
"498","2987","2987","ITM","2334","OKA","2384","",0,"773","Osaka International Airport","Osaka","Japan","ITM","RJOO","Naha Airport","Okinawa"
"499","2987","2987","ITM","2334","SDJ","2347","Y",0,"E70","Osaka International Airport","Osaka","Japan","ITM","RJOO","Sendai Airport","Sendai"
"500","2987","2987","IZO","2328","HND","2359","",0,"767 73H","Izumo Airport","Izumo","Japan","IZO","RJOC","Tokyo Haneda International Airport","Tokyo"
"501","2987","2987","KCZ","2332","HND","2359","",0,"73H","Kochi Ryoma Airport","Kochi","Japan","KCZ","RJOK","Tokyo Haneda International Airport","Tokyo"
"502","2987","2987","KIJ","4381","CTS","2287","Y",0,"CRJ","Niigata Airport","Niigata","Japan","KIJ","RJSN","New Chitose Airport","Sapporo"
"503","2987","2987","KIJ","4381","ICN","3930","Y",0,"739 73J","Niigata Airport","Niigata","Japan","KIJ","RJSN","Incheon International Airport","Seoul"
"504","2987","2987","KIJ","4381","ITM","2334","Y",0,"E70","Niigata Airport","Niigata","Japan","KIJ","RJSN","Osaka International Airport","Osaka"
"505","2987","2987","KIJ","4381","PVG","3406","Y",0,"319","Niigata Airport","Niigata","Japan","KIJ","RJSN","Shanghai Pudong International Airport","Shanghai"
"506","2987","2987","KIX","3992","BKK","3885","",0,"767","Kansai International Airport","Osaka","Japan","KIX","RJBB","Suvarnabhumi Airport","Bangkok"
"507","2987","2987","KIX","3992","CAN","3370","Y",0,"321","Kansai International Airport","Osaka","Japan","KIX","RJBB","Guangzhou Baiyun International Airport","Guangzhou"
"508","2987","2987","KIX","3992","CJU","2370","Y",0,"739","Kansai International Airport","Osaka","Japan","KIX","RJBB","Jeju International Airport","Cheju"
"509","2987","2987","KIX","3992","CNS","3322","Y",0,"332","Kansai International Airport","Osaka","Japan","KIX","RJBB","Cairns International Airport","Cairns"
"510","2987","2987","KIX","3992","CTS","2287","",0,"73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","New Chitose Airport","Sapporo"
"511","2987","2987","KIX","3992","DXB","2188","Y",0,"773","Kansai International Airport","Osaka","Japan","KIX","RJBB","Dubai International Airport","Dubai"
"512","2987","2987","KIX","3992","GMP","2378","",0,"73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","Gimpo International Airport","Seoul"
"513","2987","2987","KIX","3992","HAN","3199","Y",0,"321","Kansai International Airport","Osaka","Japan","KIX","RJBB","Noi Bai International Airport","Hanoi"
"514","2987","2987","KIX","3992","HEL","421","Y",0,"333","Kansai International Airport","Osaka","Japan","KIX","RJBB","Helsinki Vantaa Airport","Helsinki"
"515","2987","2987","KIX","3992","HKG","3077","Y",0,"333 773 744 343 772","Kansai International Airport","Osaka","Japan","KIX","RJBB","Chek Lap Kok International Airport","Hong Kong"
"516","2987","2987","KIX","3992","HND","2359","",0,"73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","Tokyo Haneda International Airport","Tokyo"
"517","2987","2987","KIX","3992","HNL","3728","",0,"777","Kansai International Airport","Osaka","Japan","KIX","RJBB","Honolulu International Airport","Honolulu"
"518","2987","2987","KIX","3992","ICN","3930","Y",0,"772 333 73H 773 332","Kansai International Airport","Osaka","Japan","KIX","RJBB","Incheon International Airport","Seoul"
"519","2987","2987","KIX","3992","KUL","3304","Y",0,"333","Kansai International Airport","Osaka","Japan","KIX","RJBB","Kuala Lumpur International Airport","Kuala Lumpur"
"520","2987","2987","KIX","3992","NKG","3388","Y",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Nanjing Lukou Airport","Nanjing"
"521","2987","2987","KIX","3992","OOL","3321","Y",0,"332","Kansai International Airport","Osaka","Japan","KIX","RJBB","Gold Coast Airport","Coolangatta"
"522","2987","2987","KIX","3992","PUS","2372","Y",0,"73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","Gimhae International Airport","Busan"
"523","2987","2987","KIX","3992","PVG","3406","",0,"767 73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","Shanghai Pudong International Airport","Shanghai"
"524","2987","2987","KIX","3992","SGN","3205","Y",0,"332","Kansai International Airport","Osaka","Japan","KIX","RJBB","Tan Son Nhat International Airport","Ho Chi Minh City"
"525","2987","2987","KIX","3992","SHE","4144","Y",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Taoxian Airport","Shenyang"
"526","2987","2987","KIX","3992","TAO","3390","Y",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Liuting Airport","Qingdao"
"527","2987","2987","KIX","3992","TPE","2276","",0,"767 73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","Taiwan Taoyuan International Airport","Taipei"
"528","2987","2987","KIX","3992","YNT","3392","Y",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Yantai Laishan Airport","Yantai"
"529","2987","2987","KKJ","2311","HND","2359","",0,"73H","Kitakyushu Airport","Kitakyushu","Japan","KKJ","RJFR","Tokyo Haneda International Airport","Tokyo"
"530","2987","2987","KMI","2308","HND","2359","",0,"73H","Miyazaki Airport","Miyazaki","Japan","KMI","RJFM","Tokyo Haneda International Airport","Tokyo"
"531","2987","2987","KMI","2308","ITM","2334","Y",0,"CRJ E70","Miyazaki Airport","Miyazaki","Japan","KMI","RJFM","Osaka International Airport","Osaka"
"532","2987","2987","KMJ","2312","HND","2359","",0,"767 73H","Kumamoto Airport","Kumamoto","Japan","KMJ","RJFT","Tokyo Haneda International Airport","Tokyo"
"533","2987","2987","KMJ","2312","ITM","2334","Y",0,"E70 CRJ","Kumamoto Airport","Kumamoto","Japan","KMJ","RJFT","Osaka International Airport","Osaka"
"534","2987","2987","KMQ","2322","HND","2359","",0,"767","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Tokyo Haneda International Airport","Tokyo"
"535","2987","2987","KMQ","2322","ICN","3930","Y",0,"73H","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Incheon International Airport","Seoul"
"536","2987","2987","KMQ","2322","PVG","3406","Y",0,"319","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Shanghai Pudong International Airport","Shanghai"
"537","2987","2987","KOJ","2307","HND","2359","",0,"767 73H","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Tokyo Haneda International Airport","Tokyo"
"538","2987","2987","KOJ","2307","ICN","3930","Y",0,"73H 73J 739","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Incheon International Airport","Seoul"
"539","2987","2987","KOJ","2307","ITM","2334","Y",0,"E70 73H","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Osaka International Airport","Osaka"
"540","2987","2987","KOJ","2307","PVG","3406","Y",0,"319","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Shanghai Pudong International Airport","Shanghai"
"541","2987","2987","KUH","5994","HND","2359","",0,"73H","Kushiro Airport","Kushiro","Japan","KUH","RJCK","Tokyo Haneda International Airport","Tokyo"
"542","2987","2987","MMB","2290","CTS","2287","Y",0,"CRJ E70","Memanbetsu Airport","Memanbetsu","Japan","MMB","RJCM","New Chitose Airport","Sapporo"
"543","2987","2987","MMB","2290","HND","2359","",0,"73H","Memanbetsu Airport","Memanbetsu","Japan","MMB","RJCM","Tokyo Haneda International Airport","Tokyo"
"544","2987","2987","MSJ","2346","HND","2359","",0,"73H E70","Misawa Air Base","Misawa","Japan","MSJ","RJSM","Tokyo Haneda International Airport","Tokyo"
"545","2987","2987","MSJ","2346","ITM","2334","Y",0,"E70","Misawa Air Base","Misawa","Japan","MSJ","RJSM","Osaka International Airport","Osaka"
"546","2987","2987","MYJ","2333","HND","2359","",0,"767","Matsuyama Airport","Matsuyama","Japan","MYJ","RJOM","Tokyo Haneda International Airport","Tokyo"
"547","2987","2987","MYJ","2333","ITM","2334","Y",0,"CRJ","Matsuyama Airport","Matsuyama","Japan","MYJ","RJOM","Osaka International Airport","Osaka"
"548","2987","2987","MYJ","2333","PVG","3406","Y",0,"319","Matsuyama Airport","Matsuyama","Japan","MYJ","RJOM","Shanghai Pudong International Airport","Shanghai"
"549","2987","2987","NGO","3942","BKK","3885","Y",0,"773","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Suvarnabhumi Airport","Bangkok"
"550","2987","2987","NGO","3942","CTS","2287","Y",0,"73H","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","New Chitose Airport","Sapporo"
"551","2987","2987","NGO","3942","HAN","3199","Y",0,"321","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Noi Bai International Airport","Hanoi"
"552","2987","2987","NGO","3942","HEL","421","Y",0,"333","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Helsinki Vantaa Airport","Helsinki"
"553","2987","2987","NGO","3942","HKG","3077","Y",0,"343 333","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Chek Lap Kok International Airport","Hong Kong"
"554","2987","2987","NGO","3942","HND","2359","",0,"773 73H","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Tokyo Haneda International Airport","Tokyo"
"555","2987","2987","NGO","3942","HNL","3728","",0,"777","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Honolulu International Airport","Honolulu"
"556","2987","2987","NGO","3942","ICN","3930","Y",0,"772 73H 332 333","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Incheon International Airport","Seoul"
"557","2987","2987","NGO","3942","NRT","2279","",0,"788","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Narita International Airport","Tokyo"
"558","2987","2987","NGO","3942","PUS","2372","Y",0,"739","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Gimhae International Airport","Busan"
"559","2987","2987","NGO","3942","PVG","3406","",0,"767","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Shanghai Pudong International Airport","Shanghai"
"560","2987","2987","NGO","3942","TAO","3390","Y",0,"321","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Liuting Airport","Qingdao"
"561","2987","2987","NGO","3942","TPE","2276","",0,"73H","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Taiwan Taoyuan International Airport","Taipei"
"562","2987","2987","NGO","3942","TSN","3368","",0,"73H","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Tianjin Binhai International Airport","Tianjin"
"563","2987","2987","NGS","2313","HND","2359","",0,"73H","Nagasaki Airport","Nagasaki","Japan","NGS","RJFU","Tokyo Haneda International Airport","Tokyo"
"564","2987","2987","NGS","2313","ITM","2334","Y",0,"E70","Nagasaki Airport","Nagasaki","Japan","NGS","RJFU","Osaka International Airport","Osaka"
"565","2987","2987","NGS","2313","PVG","3406","Y",0,"319","Nagasaki Airport","Nagasaki","Japan","NGS","RJFU","Shanghai Pudong International Airport","Shanghai"
"566","2987","2987","NRT","2279","BKI","3269","",0,"738","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kota Kinabalu International Airport","Kota Kinabalu"
"567","2987","2987","NRT","2279","BKK","3885","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Suvarnabhumi Airport","Bangkok"
"568","2987","2987","NRT","2279","BOS","3448","",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","General Edward Lawrence Logan International Airport","Boston"
"569","2987","2987","NRT","2279","CAN","3370","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Guangzhou Baiyun International Airport","Guangzhou"
"570","2987","2987","NRT","2279","CDG","1382","",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","Charles de Gaulle International Airport","Paris"
"571","2987","2987","NRT","2279","CGK","3275","",0,"773 777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Soekarno-Hatta International Airport","Jakarta"
"572","2987","2987","NRT","2279","CJU","2370","Y",0,"739","Narita International Airport","Tokyo","Japan","NRT","RJAA","Jeju International Airport","Cheju"
"573","2987","2987","NRT","2279","CNS","3322","Y",0,"332","Narita International Airport","Tokyo","Japan","NRT","RJAA","Cairns International Airport","Cairns"
"574","2987","2987","NRT","2279","CTS","2287","Y",0,"773","Narita International Airport","Tokyo","Japan","NRT","RJAA","New Chitose Airport","Sapporo"
"575","2987","2987","NRT","2279","DEL","3093","",0,"777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Indira Gandhi International Airport","Delhi"
"576","2987","2987","NRT","2279","DFW","3670","Y",0,"777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Dallas Fort Worth International Airport","Dallas-Fort Worth"
"577","2987","2987","NRT","2279","DLC","3404","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Zhoushuizi Airport","Dalian"
"578","2987","2987","NRT","2279","DME","4029","",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","Domodedovo International Airport","Moscow"
"579","2987","2987","NRT","2279","DXB","2188","Y",0,"773","Narita International Airport","Tokyo","Japan","NRT","RJAA","Dubai International Airport","Dubai"
"580","2987","2987","NRT","2279","FRA","340","",0,"773","Narita International Airport","Tokyo","Japan","NRT","RJAA","Frankfurt am Main International Airport","Frankfurt"
"581","2987","2987","NRT","2279","FUK","2305","Y",0,"73H","Narita International Airport","Tokyo","Japan","NRT","RJAA","Fukuoka Airport","Fukuoka"
"582","2987","2987","NRT","2279","GUM","2246","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Antonio B. Won Pat International Airport","Agana"
"583","2987","2987","NRT","2279","HAN","3199","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Noi Bai International Airport","Hanoi"
"584","2987","2987","NRT","2279","HEL","421","",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","Helsinki Vantaa Airport","Helsinki"
"585","2987","2987","NRT","2279","HKG","3077","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Chek Lap Kok International Airport","Hong Kong"
"586","2987","2987","NRT","2279","HNL","3728","",0,"788 777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Honolulu International Airport","Honolulu"
"587","2987","2987","NRT","2279","ICN","3930","",0,"73H","Narita International Airport","Tokyo","Japan","NRT","RJAA","Incheon International Airport","Seoul"
"588","2987","2987","NRT","2279","ITM","2334","",0,"773","Narita International Airport","Tokyo","Japan","NRT","RJAA","Osaka International Airport","Osaka"
"589","2987","2987","NRT","2279","JFK","3797","",0,"773 788","Narita International Airport","Tokyo","Japan","NRT","RJAA","John F Kennedy International Airport","New York"
"590","2987","2987","NRT","2279","KHH","2264","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kaohsiung International Airport","Kaohsiung"
"591","2987","2987","NRT","2279","KHV","2927","Y",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Khabarovsk-Novy Airport","Khabarovsk"
"592","2987","2987","NRT","2279","KUL","3304","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kuala Lumpur International Airport","Kuala Lumpur"
"593","2987","2987","NRT","2279","LAX","3484","",0,"773","Narita International Airport","Tokyo","Japan","NRT","RJAA","Los Angeles International Airport","Los Angeles"
"594","2987","2987","NRT","2279","LHR","507","Y",0,"777","Narita International Airport","Tokyo","Japan","NRT","RJAA","London Heathrow Airport","London"
"595","2987","2987","NRT","2279","MNL","2397","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Ninoy Aquino International Airport","Manila"
"596","2987","2987","NRT","2279","NGO","3942","",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","Chubu Centrair International Airport","Nagoya"
"597","2987","2987","NRT","2279","NKG","3388","Y",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Nanjing Lukou Airport","Nanjing"
"598","2987","2987","NRT","2279","OKA","2384","Y",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Naha Airport","Okinawa"
"599","2987","2987","NRT","2279","OOL","3321","Y",0,"332","Narita International Airport","Tokyo","Japan","NRT","RJAA","Gold Coast Airport","Coolangatta"
"600","2987","2987","NRT","2279","ORD","3830","",0,"773","Narita International Airport","Tokyo","Japan","NRT","RJAA","Chicago O'Hare International Airport","Chicago"
"601","2987","2987","NRT","2279","PEK","3364","",0,"73H 767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Beijing Capital International Airport","Beijing"
"602","2987","2987","NRT","2279","PPT","4075","Y",0,"343","Narita International Airport","Tokyo","Japan","NRT","RJAA","Faa'a International Airport","Papeete"
"603","2987","2987","NRT","2279","PUS","2372","",0,"73H","Narita International Airport","Tokyo","Japan","NRT","RJAA","Gimhae International Airport","Busan"
"604","2987","2987","NRT","2279","PVG","3406","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Shanghai Pudong International Airport","Shanghai"
"605","2987","2987","NRT","2279","ROR","2256","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Babelthuap Airport","Babelthuap"
"606","2987","2987","NRT","2279","SAN","3731","",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","San Diego International Airport","San Diego"
"607","2987","2987","NRT","2279","SGN","3205","",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Tan Son Nhat International Airport","Ho Chi Minh City"
